,trade_date,ts_code,name_x,industry_x,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date_x,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num,open,high,low,close,pre_close,change,pct_chg,vol,amount,symbol,name_y,industry_y,list_date_y
3604,20250514,600982.SH,宁波能源,供气供热,浙江,32.86,11.18,11.18,158.27,38.51,47.88,13.61,1.22,0.04,3.92,1.27,20040706,17.11,1.53,-12.23,48.07,19.36,6.32,71459,4.87,5.09,4.81,4.97,4.89,0.08,1.636,512283.03,250832.748,600982,宁波能源,供气供热,20040706
3605,20250514,600983.SH,惠而浦,家用电器,安徽,16.68,7.66,7.66,56.21,39.91,10.71,12.23,1.6,0.15,3.64,2.77,20040727,5.18,0.68,36.07,1029.06,16.29,9.54,15867,10.18,10.2,10.03,10.09,10.19,-0.1,-0.9814,31453.54,31729.0,600983,惠而浦,家用电器,20040727
3606,20250514,600984.SH,建设机械,工程机械,陕西,0.0,12.57,12.57,159.75,60.56,79.29,36.25,2.88,-0.19,3.21,1.03,20040707,-9.23,-0.73,-14.56,-1.44,-22.66,-55.75,38066,3.36,3.36,3.28,3.32,3.36,-0.04,-1.1905,114313.1,37871.654,600984,建设机械,工程机械,20040707
3607,20250514,600985.SH,淮北矿业,煤炭开采,安徽,11.97,26.93,26.93,880.95,142.63,403.28,111.31,4.13,0.26,15.98,0.77,20040428,255.6,9.49,-39.0,-56.5,18.34,5.56,49279,12.09,12.3,12.04,12.29,12.09,0.2,1.6543,213485.83,260618.056,600985,淮北矿业,煤炭开采,20040428
3608,20250514,600986.SH,浙文互联,互联网,浙江,28.4,14.87,14.87,89.86,60.09,3.36,39.6,2.66,0.07,3.5,2.4,20040426,-2.1,-0.14,0.28,332.45,7.81,5.46,143678,8.4,8.48,8.3,8.4,8.4,0.0,0.0,509697.0,427789.966,600986,浙文互联,互联网,20040426
3609,20250514,600987.SH,航民股份,纺织,浙江,13.47,10.21,10.21,109.46,85.34,19.31,0.08,0.01,0.13,6.37,1.13,20040809,50.96,4.99,-5.69,6.19,21.97,5.34,18568,7.24,7.26,7.11,7.18,7.26,-0.08,-1.1019,123551.57,88547.554,600987,航民股份,纺织,20040809
3610,20250514,600988.SH,赤峰黄金,黄金,内蒙,25.88,16.64,19.0,224.76,83.5,63.02,29.24,1.54,0.29,5.83,4.52,20040414,59.11,3.11,29.85,141.1,46.42,23.46,78318,26.4,26.9,26.1,26.33,26.76,-0.43,-1.6069,534048.88,1405573.942,600988,赤峰黄金,黄金,20040414
3611,20250514,600989.SH,宝丰能源,化工原料,宁夏,11.75,73.33,73.33,921.08,71.43,582.31,71.92,0.98,0.33,6.2,2.52,20190516,273.6,3.73,30.92,71.49,35.36,22.62,61616,15.6,15.7,15.37,15.62,15.53,0.09,0.5795,206841.05,322063.488,600989,宝丰能源,化工原料,20190516
3612,20250514,600990.SH,四创电子,通信设备,安徽,0.0,2.69,2.73,58.5,38.83,9.72,9.64,3.53,-0.08,6.85,3.2,20040510,5.2,1.9,-13.67,-178.96,19.08,-7.21,27594,22.23,22.71,21.71,21.91,22.5,-0.59,-2.6222,149753.75,329351.765,600990,四创电子,通信设备,20040510
3613,20250514,600992.SH,贵绳股份,钢加工,贵州,0.0,2.45,2.45,36.5,18.08,8.78,8.4,3.43,-0.09,5.84,2.39,20040514,2.62,1.07,-11.63,-404.42,7.22,-5.2,33690,13.86,14.06,13.8,13.98,13.92,0.06,0.431,40195.0,55917.438,600992,贵绳股份,钢加工,20040514
3614,20250514,600993.SH,马应龙,中成药,湖北,14.26,4.3,4.31,54.48,39.71,6.04,0.24,0.05,0.47,9.9,2.72,20040517,35.17,8.16,1.48,2.99,49.89,21.67,40455,26.69,27.06,26.44,26.93,26.71,0.22,0.8237,46490.74,124222.799,600993,马应龙,中成药,20040517
3615,20250514,600995.SH,南网储能,水力发电,云南,20.85,11.09,31.96,530.48,72.25,273.64,111.73,3.5,0.12,6.8,1.44,20040615,72.49,2.27,17.52,31.1,51.41,29.22,43572,9.78,9.8,9.7,9.76,9.78,-0.02,-0.2045,66914.92,65174.255,600995,南网储能,水力发电,20040615
3616,20250514,600996.SH,贵广网络,影视音像,贵州,0.0,12.47,12.47,158.07,45.27,75.34,31.27,2.51,-0.22,2.32,3.74,20161226,-17.19,-1.38,-22.66,-40.73,-28.66,-100.28,47726,8.66,8.77,8.57,8.66,8.66,0.0,0.0,95311.0,82464.117,600996,贵广网络,影视音像,20161226
3617,20250514,600997.SH,开滦股份,焦炭加工,河北,36.94,15.88,15.88,271.63,108.39,118.59,17.05,1.07,0.04,9.04,0.69,20040602,85.08,5.36,-15.96,-67.87,11.2,1.3,40016,6.14,6.27,6.12,6.26,6.17,0.09,1.4587,160820.03,99401.698,600997,开滦股份,焦炭加工,20040602
3618,20250514,600998.SH,九州通,医药商业,湖北,6.81,50.42,50.42,1088.8,901.48,78.23,52.26,1.04,0.19,5.25,1.0,20101102,150.43,2.98,3.82,80.38,7.33,2.41,47926,5.26,5.26,5.17,5.24,5.24,0.0,0.0,236360.22,123021.664,600998,九州通,医药商业,20101102
3619,20250514,600999.SH,招商证券,证券,深圳,16.26,74.22,86.97,6612.88,0.0,14.55,403.63,4.64,0.25,13.41,1.29,20091117,405.35,4.66,9.64,6.97,52.91,48.99,149272,16.88,17.52,16.74,17.26,16.84,0.42,2.4941,478560.28,820346.636,600999,招商证券,证券,20091117
3620,20250514,601000.SH,唐山港,港口,河北,16.35,59.26,59.26,249.18,78.03,78.97,37.16,0.63,0.06,3.57,1.18,20100705,93.13,1.57,-16.64,-29.53,44.36,33.5,67137,4.18,4.22,4.15,4.21,4.18,0.03,0.7177,596715.87,249980.654,601000,唐山港,港口,20100705
3621,20250514,601001.SH,晋控煤业,煤炭开采,山西,9.59,16.74,16.74,363.01,167.13,87.6,1.58,0.09,0.31,11.43,1.03,20060623,145.65,8.7,-33.73,-34.35,38.59,26.52,60000,11.38,11.77,11.29,11.74,11.34,0.4,3.5273,274674.68,318525.541,601001,晋控煤业,煤炭开采,20060623
3622,20250514,601002.SH,晋亿实业,机械基件,浙江,20.6,9.54,9.54,51.75,32.2,12.27,16.64,1.74,0.06,4.44,1.12,20070126,12.93,1.35,35.9,379.28,25.12,10.05,50996,5.0,5.03,4.9,4.97,5.02,-0.05,-0.996,177363.01,87961.31,601002,晋亿实业,机械基件,20070126
3623,20250514,601003.SH,柳钢股份,普钢,广西,8.58,25.63,25.63,655.0,142.75,420.29,1.19,0.05,0.1,3.37,1.04,20070227,37.55,1.47,-14.36,594.67,6.56,2.71,38688,3.47,3.5,3.42,3.49,3.45,0.04,1.1594,135584.62,47084.549,601003,柳钢股份,普钢,20070227
3624,20250514,601005.SH,重庆钢铁,普钢,重庆,0.0,83.14,88.52,353.82,63.77,241.69,192.79,2.18,-0.01,1.86,0.7,20070228,-122.83,-1.39,-14.51,64.82,0.58,-1.78,180503,1.3,1.32,1.29,1.31,1.3,0.01,0.7692,758642.48,99067.341,601005,重庆钢铁,普钢,20070228
3625,20250514,601006.SH,大秦铁路,铁路,山西,13.17,201.47,201.47,2079.71,762.89,866.85,531.32,2.64,0.13,8.2,0.82,20060801,720.55,3.58,-2.56,-15.61,16.29,15.99,184477,6.72,6.73,6.68,6.72,6.73,-0.01,-0.1486,441651.05,296145.166,601006,大秦铁路,铁路,20060801
3626,20250514,601007.SH,金陵饭店,酒店餐饮,江苏,108.45,3.9,3.9,34.75,15.88,9.57,3.24,0.83,0.02,4.04,1.77,20070406,7.37,1.89,-20.48,-18.26,22.59,2.73,27118,7.08,7.17,7.02,7.17,7.08,0.09,1.2712,205317.0,145656.729,601007,金陵饭店,酒店餐饮,20070406
3627,20250514,601008.SH,连云港,港口,江苏,83.68,12.41,12.41,133.82,45.07,63.23,21.08,1.7,0.02,3.32,1.86,20070426,5.84,0.47,-4.18,-48.01,22.44,7.24,57867,5.77,6.15,5.72,6.15,5.59,0.56,10.0179,2022295.61,1220213.352,601008,连云港,港口,20070426
3628,20250514,601009.SH,南京银行,银行,江苏,4.85,110.75,110.75,27652.38,0.0,79.13,324.85,2.93,0.55,14.69,0.73,20070719,767.99,6.93,6.53,7.06,52.2,43.26,79687,10.7,10.79,10.66,10.71,10.69,0.02,0.1871,717901.47,768911.735,601009,南京银行,银行,20070719
3629,20250514,601010.SH,文峰股份,百货,江苏,46.12,18.48,18.48,63.61,12.46,28.46,8.25,0.45,0.02,2.41,1.24,20110603,14.01,0.76,-13.14,-43.45,48.6,6.17,112567,2.99,3.0,2.95,2.99,2.99,0.0,0.0,263593.47,78453.935,601010,文峰股份,百货,20110603
3630,20250514,601011.SH,宝泰隆,焦炭加工,黑龙江,0.0,19.16,19.16,119.68,6.33,21.93,42.34,2.21,-0.03,2.98,0.84,20110309,-6.47,-0.34,-75.71,27.11,-20.9,-56.52,100742,2.5,2.54,2.48,2.52,2.51,0.01,0.3984,211609.0,53311.806,601011,宝泰隆,焦炭加工,20110309
3631,20250514,601012.SH,隆基绿能,电气设备,陕西,0.0,75.78,75.78,1490.43,858.61,346.53,129.73,1.71,-0.19,7.77,2.0,20120411,346.17,4.57,-22.75,38.89,-4.18,-10.62,754478,15.49,15.65,15.31,15.53,15.63,-0.1,-0.6398,761180.9,1176080.371,601012,隆基绿能,电气设备,20120411
3632,20250514,601015.SH,陕西黑猫,焦炭加工,陕西,0.0,20.42,20.42,202.31,28.81,111.0,34.67,1.7,-0.13,3.0,1.02,20141105,2.21,0.11,-37.31,-23.21,-10.32,-13.36,88080,3.03,3.05,3.01,3.05,3.02,0.03,0.9934,108462.6,32920.198,601015,陕西黑猫,焦炭加工,20141105
3633,20250514,601016.SH,节能风电,新型电力,北京,12.19,59.67,64.73,444.94,111.3,298.73,43.34,0.67,0.06,2.73,1.08,20140929,64.01,0.99,-1.33,-10.22,50.81,31.2,197657,2.94,2.96,2.91,2.95,2.94,0.01,0.3401,500811.98,147158.118,601016,节能风电,新型电力,20140929
3634,20250514,601018.SH,宁波港,港口,浙江,15.86,158.07,194.54,1178.1,210.17,519.48,268.18,1.38,0.06,4.08,0.94,20100928,282.1,1.45,1.9,4.54,29.95,18.37,134820,3.79,3.84,3.74,3.83,3.77,0.06,1.5915,1149346.65,436902.923,601018,宁波港,港口,20100928
3635,20250514,601019.SH,山东出版,出版业,山东,17.03,20.87,20.87,224.59,141.01,37.54,21.73,1.04,0.15,7.32,1.44,20171122,101.04,4.84,0.3,53.46,41.67,12.97,28497,10.57,10.64,10.46,10.55,10.55,0.0,0.0,95038.59,100239.147,601019,山东出版,出版业,20171122
3636,20250514,601020.SH,华钰矿业,铅锌,西藏,82.48,8.2,8.2,56.54,8.21,20.36,7.27,0.89,0.06,4.16,4.42,20160316,17.06,2.08,5.67,19.64,42.72,21.28,65680,18.27,18.69,18.05,18.37,18.5,-0.13,-0.7027,409871.8,751219.083,601020,华钰矿业,铅锌,20160316
3637,20250514,601021.SH,春秋航空,空运,上海,20.35,9.78,9.78,454.34,127.93,257.06,77.82,7.95,0.69,18.18,3.1,20150121,88.58,9.05,2.88,-16.39,16.34,12.74,22702,56.0,56.57,55.4,56.34,56.02,0.32,0.5712,41292.99,231873.279,601021,春秋航空,空运,20150121
3638,20250514,601022.SH,宁波远洋,水运,浙江,18.89,2.49,13.09,85.16,30.85,46.52,23.91,1.83,0.13,4.55,2.22,20221208,20.63,1.58,17.6,4.95,17.54,12.75,34682,9.58,10.11,9.47,10.11,9.19,0.92,10.0109,614839.17,611118.868,601022,宁波远洋,水运,20221208
3639,20250514,601033.SH,永兴股份,环境保护,广东,17.38,2.4,9.0,243.52,48.26,120.88,80.73,8.97,0.22,11.88,1.28,20240118,14.29,1.59,-2.52,-3.4,42.91,22.34,40778,15.25,15.33,15.13,15.19,15.27,-0.08,-0.5239,30097.64,45821.44,601033,永兴股份,环境保护,20240118
3640,20250514,601038.SH,一拖股份,农用机械,河南,7.09,7.32,11.24,159.97,87.12,22.3,26.56,2.36,0.47,6.93,1.93,20120808,32.25,2.87,-2.13,-11.66,15.91,11.76,37723,13.37,13.41,13.3,13.36,13.39,-0.03,-0.224,51583.0,68832.344,601038,一拖股份,农用机械,20120808
3641,20250514,601058.SH,赛轮轮胎,汽车配件,山东,10.21,32.88,32.88,429.91,212.73,141.3,45.96,1.4,0.32,6.24,2.07,20110630,120.27,3.66,15.29,0.47,24.74,12.64,61667,13.0,13.0,12.8,12.9,12.99,-0.09,-0.6928,245908.4,316239.332,601058,赛轮轮胎,汽车配件,20110630
3642,20250514,601059.SH,信达证券,证券,北京,61.64,6.92,32.43,1024.76,0.0,1.05,40.12,1.24,0.06,5.89,2.64,20230201,76.79,2.37,15.78,10.82,20.84,21.58,76793,15.1,15.79,15.0,15.57,15.12,0.45,2.9762,533837.1,822890.787,601059,信达证券,证券,20230201
3643,20250514,601061.SH,中信金属,商贸代理,北京,16.72,5.01,49.0,506.75,290.63,0.03,56.61,1.16,0.12,4.59,1.7,20230410,106.72,2.18,5.28,268.89,2.01,2.02,85776,7.71,7.8,7.68,7.79,7.73,0.06,0.7762,108265.16,83974.196,601061,中信金属,商贸代理,20230410
3644,20250514,601065.SH,江盐集团,化工原料,江西,18.16,4.16,6.43,56.91,18.54,29.68,24.13,3.75,0.12,6.93,1.22,20230410,12.79,1.99,-17.34,-46.68,31.72,13.59,38259,8.43,8.44,8.37,8.44,8.43,0.01,0.1186,30735.21,25815.85,601065,江盐集团,化工原料,20230410
3645,20250514,601066.SH,中信建投,证券,北京,25.64,64.96,77.57,6005.06,0.0,6.42,123.52,1.59,0.2,10.09,2.41,20180620,318.05,4.1,14.54,50.07,42.75,37.54,136556,23.85,24.8,23.69,24.36,23.86,0.5,2.0956,234508.02,569495.852,601066,中信建投,证券,20180620
3646,20250514,601068.SH,中铝国际,建筑工程,北京,50.94,25.6,29.86,406.26,320.99,23.6,14.24,0.48,0.01,0.96,4.7,20180831,-21.23,-0.71,-3.63,-36.71,8.91,1.76,36712,4.47,4.49,4.44,4.49,4.47,0.02,0.4474,152848.0,68247.481,601068,中铝国际,建筑工程,20180831
3647,20250514,601069.SH,西部黄金,黄金,新疆,105.72,6.84,9.18,75.0,31.12,19.93,28.09,3.06,0.04,5.18,3.08,20150122,8.93,0.97,36.06,7.78,6.67,1.34,58959,16.02,16.09,15.74,15.95,16.25,-0.3,-1.8462,186646.0,297069.778,601069,西部黄金,黄金,20150122
3648,20250514,601077.SH,渝农商行,银行,重庆,5.51,88.38,113.57,16103.34,0.0,40.28,203.08,1.79,0.33,11.22,0.65,20191029,573.68,5.05,1.35,6.25,58.69,52.84,137910,7.15,7.31,7.08,7.27,7.16,0.11,1.5363,608406.29,439039.575,601077,渝农商行,银行,20191029
3649,20250514,601083.SH,锦江航运,水运,上海,11.78,1.94,12.94,108.02,67.7,25.86,34.38,2.66,0.28,6.93,1.88,20231205,38.24,2.95,33.25,187.07,32.25,21.56,49089,11.6,12.99,11.58,12.99,11.81,1.18,9.9915,793688.97,999068.123,601083,锦江航运,水运,20231205
3650,20250514,601086.SH,国芳集团,百货,甘肃,142.26,6.66,6.66,27.93,11.32,5.27,3.26,0.49,0.02,2.39,5.42,20170929,3.42,0.51,-17.28,-10.99,44.53,7.45,64305,11.58,12.96,11.1,12.96,11.78,1.18,10.017,1071072.62,1326006.426,601086,国芳集团,百货,20170929
3651,20250514,601088.SH,中国神华,煤炭开采,北京,16.33,164.91,198.69,6723.07,2087.09,2588.58,813.6,4.09,0.6,21.8,1.8,20071009,2935.07,14.77,-21.07,-17.96,34.06,21.07,193774,39.1,39.45,38.96,39.28,39.05,0.23,0.589,205270.86,805186.419,601088,中国神华,煤炭开采,20071009
3652,20250514,601089.SH,福元医药,化学制药,北京,14.64,2.05,4.8,48.69,30.56,12.85,16.62,3.46,0.27,7.66,2.08,20220630,15.06,3.14,3.46,-1.47,66.64,15.75,22899,15.98,16.15,15.83,15.94,16.04,-0.1,-0.6234,27922.0,44570.33,601089,福元医药,化学制药,20220630
3653,20250514,601096.SH,宏盛华源,钢加工,山东,31.88,16.43,26.75,93.37,71.99,8.44,10.79,0.4,0.03,1.68,2.52,20231222,6.99,0.26,-9.28,113.13,11.19,3.87,92547,4.21,4.24,4.18,4.23,4.22,0.01,0.237,118542.47,49877.823,601096,宏盛华源,钢加工,20231222
3654,20250514,601098.SH,中南传媒,出版业,湖南,17.0,17.96,17.96,266.49,217.3,26.24,44.13,2.46,0.21,8.88,1.58,20101028,79.15,4.41,-4.18,29.99,45.29,13.18,23355,13.98,14.07,13.86,13.99,13.98,0.01,0.0715,101399.43,141497.623,601098,中南传媒,出版业,20101028
3655,20250514,601099.SH,太平洋,证券,云南,95.06,68.16,68.16,184.64,0.0,2.23,27.98,0.41,0.01,1.43,2.64,20071228,-8.84,-0.13,11.09,95.06,29.32,22.03,370799,3.67,3.88,3.64,3.79,3.67,0.12,3.2698,3353399.96,1260366.817,601099,太平洋,证券,20071228
3656,20250514,601100.SH,恒立液压,工程机械,江苏,40.55,13.41,13.41,200.13,142.13,38.82,33.65,2.51,0.46,12.24,6.11,20111028,110.68,8.25,2.56,2.61,39.4,25.55,41962,74.99,75.71,74.12,74.72,75.17,-0.45,-0.5986,66123.25,494995.573,601100,恒立液压,工程机械,20111028
3657,20250514,601101.SH,昊华能源,煤炭开采,北京,9.58,14.4,14.4,291.63,55.93,119.84,30.83,2.14,0.19,8.57,0.86,20100331,59.32,4.12,5.13,-38.8,33.82,14.2,39611,7.26,7.39,7.21,7.36,7.21,0.15,2.0804,140517.16,102772.064,601101,昊华能源,煤炭开采,20100331
3658,20250514,601106.SH,中国一重,工程机械,黑龙江,0.0,68.58,68.58,385.71,227.57,72.76,96.18,1.4,-0.01,0.77,3.51,20100209,-117.19,-1.71,-37.16,35.58,6.37,-0.59,238266,2.7,2.72,2.68,2.71,2.7,0.01,0.3704,333464.01,89856.06,601106,中国一重,工程机械,20100209
3659,20250514,601107.SH,四川成渝,路桥,四川,9.71,21.63,30.58,633.75,61.05,8.5,24.31,0.8,0.14,5.51,1.05,20090727,55.46,1.81,-8.08,16.61,44.87,25.81,49867,5.73,5.82,5.71,5.8,5.74,0.06,1.0453,139306.0,80405.131,601107,四川成渝,路桥,20090727
3660,20250514,601108.SH,财通证券,证券,浙江,30.34,46.44,46.44,1389.22,0.0,23.58,147.77,3.18,0.06,7.78,0.97,20171024,99.17,2.14,-24.16,-36.52,29.27,27.06,124847,7.38,7.7,7.34,7.57,7.38,0.19,2.5745,749691.73,563871.183,601108,财通证券,证券,20171024
3661,20250514,601111.SH,中国国航,空运,北京,0.0,116.38,174.48,3451.63,417.72,1104.75,461.51,2.64,-0.12,2.47,3.07,20060818,-327.88,-1.88,-0.11,-22.07,0.52,-6.33,151206,7.57,7.58,7.45,7.56,7.59,-0.03,-0.3953,416303.14,313196.929,601111,中国国航,空运,20060818
3662,20250514,601113.SH,华鼎股份,互联网,浙江,12.42,11.04,11.04,63.17,27.33,26.15,30.13,2.73,0.09,3.51,1.21,20110509,-3.39,-0.31,-44.53,17.26,17.35,8.09,28332,4.26,4.3,4.23,4.25,4.23,0.02,0.4728,321239.02,137097.987,601113,华鼎股份,互联网,20110509
3663,20250514,601116.SH,三江购物,超市连锁,浙江,21.55,5.48,5.48,51.31,27.88,9.2,19.89,3.63,0.13,5.99,1.86,20110302,5.53,1.01,1.13,35.32,26.63,6.59,32583,10.93,11.19,10.76,11.14,10.93,0.21,1.9213,133837.0,148256.345,601116,三江购物,超市连锁,20110302
3664,20250514,601117.SH,中国化学,建筑工程,北京,8.57,60.7,61.09,2309.78,1719.82,137.94,153.34,2.51,0.24,10.45,0.78,20100107,393.61,6.44,-0.98,18.77,9.3,3.59,105401,7.98,8.12,7.93,8.11,7.99,0.12,1.5019,827616.0,666125.232,601117,中国化学,建筑工程,20100107
3665,20250514,601118.SH,海南橡胶,橡胶,海南,0.0,42.79,42.79,374.02,167.96,36.12,51.33,1.2,-0.03,2.28,2.09,20110107,-2.76,-0.06,23.3,32.76,4.47,-1.21,82445,4.71,4.8,4.69,4.76,4.7,0.06,1.2766,362036.5,171718.812,601118,海南橡胶,橡胶,20110107
3666,20250514,601121.SH,宝地矿业,普钢,新疆,58.78,3.8,8.0,65.83,16.62,8.96,13.57,1.7,0.03,3.84,1.53,20230310,7.72,0.97,24.79,-50.29,31.26,13.7,29311,5.93,5.93,5.85,5.89,5.89,0.0,0.0,42353.0,24919.319,601121,宝地矿业,普钢,20230310
3667,20250514,601126.SH,四方股份,电气设备,北京,14.6,8.19,8.33,114.07,102.83,4.81,16.79,2.02,0.29,5.8,2.92,20101231,20.03,2.4,18.34,33.38,31.84,13.21,41789,17.12,17.22,16.88,16.92,17.16,-0.24,-1.3986,115889.2,197179.941,601126,四方股份,电气设备,20101231
3668,20250514,601127.SH,赛力斯,汽车整车,重庆,71.08,15.1,16.33,987.1,561.16,139.62,230.03,14.08,0.5,14.16,9.19,20160615,-19.22,-1.18,-27.91,240.6,27.62,3.87,223104,127.45,132.0,126.51,130.17,127.45,2.72,2.1342,244306.06,3169031.896,601127,赛力斯,汽车整车,20160615
3669,20250514,601128.SH,常熟银行,银行,江苏,5.39,30.15,30.15,3890.15,0.0,13.91,29.73,0.99,0.36,9.81,0.79,20160930,124.22,4.12,10.04,13.81,45.53,39.2,43101,7.77,7.8,7.7,7.75,7.78,-0.03,-0.3856,454984.59,353121.135,601128,常熟银行,银行,20160930
3670,20250514,601133.SH,柏诚股份,建筑工程,江苏,33.2,1.48,5.27,52.1,46.88,1.8,13.46,2.55,0.08,5.55,2.0,20230410,9.21,1.75,-9.41,-20.61,10.27,4.26,36179,11.18,11.21,11.08,11.13,11.16,-0.03,-0.2688,23713.61,26407.585,601133,柏诚股份,建筑工程,20230410
3671,20250514,601136.SH,首创证券,证券,北京,90.39,4.81,27.33,513.11,0.0,0.34,67.88,2.48,0.06,4.87,4.1,20221222,16.31,0.6,-23.34,-31.42,40.67,34.94,95692,19.49,20.3,19.31,19.98,19.47,0.51,2.6194,398696.36,791006.291,601136,首创证券,证券,20221222
3672,20250514,601137.SH,博威合金,小金属,浙江,11.8,8.09,8.11,184.02,112.01,40.75,31.83,3.92,0.39,10.68,1.73,20110127,46.06,5.68,10.59,20.64,14.3,6.38,48320,18.56,18.66,18.29,18.44,18.57,-0.13,-0.7001,119250.63,220106.676,601137,博威合金,小金属,20110127
3673,20250514,601138.SH,工业富联,通信设备,深圳,18.56,198.58,198.59,3626.64,3183.91,197.5,293.18,1.48,0.26,7.91,2.47,20180608,1023.21,5.15,35.16,24.99,6.73,3.27,407981,19.48,20.03,19.3,19.55,19.09,0.46,2.4096,1504813.05,2959459.215,601138,工业富联,通信设备,20180608
3674,20250514,601139.SH,深圳燃气,供气供热,深圳,20.09,28.77,28.77,450.98,129.89,180.92,19.56,0.68,0.08,5.41,1.2,20091225,85.18,2.96,9.48,-15.47,13.36,3.27,46673,6.51,6.52,6.45,6.51,6.51,0.0,0.0,97350.04,63144.665,601139,深圳燃气,供气供热,20091225
3675,20250514,601155.SH,新城控股,区域地产,江苏,23.84,22.56,22.56,2983.34,1442.96,21.98,18.92,0.84,0.13,27.12,0.47,20151204,551.18,24.44,-32.17,34.0,29.46,3.25,54022,12.87,12.98,12.63,12.87,12.86,0.01,0.0778,94631.43,120951.39,601155,新城控股,区域地产,20151204
3676,20250514,601156.SH,东航物流,仓储物流,上海,10.16,9.45,15.88,269.41,104.3,82.14,36.63,2.31,0.34,11.37,1.23,20210609,122.63,7.72,5.02,-7.4,17.48,11.24,52656,13.59,14.12,13.3,13.96,13.58,0.38,2.7982,488485.47,669295.877,601156,东航物流,仓储物流,20210609
3677,20250514,601158.SH,重庆水务,水务,重庆,24.9,48.0,48.0,358.09,68.79,193.94,48.03,1.0,0.05,3.61,1.36,20100329,49.95,1.04,8.66,28.91,29.88,14.5,41416,4.94,4.94,4.88,4.92,4.92,0.0,0.0,85739.41,42095.93,601158,重庆水务,水务,20100329
3678,20250514,601162.SH,天风证券,证券,湖北,373.95,86.66,86.66,919.58,0.0,4.14,135.9,1.57,0.003,2.7,1.55,20181019,11.76,0.14,243.05,106.42,9.34,8.37,531571,4.04,4.28,4.02,4.17,4.04,0.13,3.2178,4946064.22,2051680.931,601162,天风证券,证券,20181019
3679,20250514,601163.SH,三角轮胎,汽车配件,山东,16.89,8.0,8.0,193.01,134.97,37.57,52.25,6.53,0.21,17.01,0.82,20160909,62.42,7.8,-5.92,-43.54,15.45,7.39,41850,14.0,14.05,13.87,14.02,13.99,0.03,0.2144,33552.0,46806.681,601163,三角轮胎,汽车配件,20160909
3680,20250514,601166.SH,兴业银行,银行,福建,5.0,207.74,207.74,106312.99,0.0,281.74,747.3,3.6,1.15,37.94,0.6,20070205,5495.19,26.45,-3.58,-2.22,49.23,42.99,203974,22.46,23.03,22.45,22.93,22.55,0.38,1.6851,900990.72,2055203.657,601166,兴业银行,银行,20070205
3681,20250514,601168.SH,西部矿业,铜,青海,11.93,23.83,23.83,573.8,154.73,263.13,49.95,2.1,0.34,7.52,2.15,20070712,89.62,3.76,50.74,9.61,17.4,9.38,119600,15.99,16.18,15.94,16.17,15.98,0.19,1.189,295495.61,475302.195,601168,西部矿业,铜,20070712
3682,20250514,601169.SH,北京银行,银行,北京,4.36,211.43,211.43,44694.22,0.0,188.6,438.79,2.08,0.36,12.94,0.49,20070919,1238.4,5.86,-3.18,-2.44,51.81,44.88,140289,6.29,6.36,6.25,6.33,6.29,0.04,0.6359,895771.45,565308.126,601169,北京银行,银行,20070919
3683,20250514,601177.SH,杭齿前进,机械基件,浙江,37.82,4.0,4.08,50.13,18.21,9.11,8.97,2.2,0.13,6.56,3.03,20101011,11.49,2.82,6.61,2.46,21.33,12.17,74015,20.0,20.36,19.71,19.89,20.28,-0.39,-1.9231,297168.01,593599.716,601177,杭齿前进,机械基件,20101011
3684,20250514,601179.SH,中国西电,电气设备,陕西,27.81,51.26,51.26,458.74,316.13,38.6,121.94,2.38,0.06,4.36,1.47,20100128,45.57,0.89,11.27,42.1,21.02,7.04,155852,6.38,6.42,6.31,6.4,6.42,-0.02,-0.3115,594392.49,378090.302,601179,中国西电,电气设备,20100128
3685,20250514,601186.SH,中国铁建,建筑工程,北京,5.35,115.03,135.8,19077.56,11689.6,720.3,479.6,3.53,0.34,19.79,0.41,20080310,2016.25,14.85,-6.61,-14.51,7.51,2.38,237323,8.02,8.12,7.97,8.11,8.04,0.07,0.8706,473763.84,381568.626,601186,中国铁建,建筑工程,20080310
3686,20250514,601187.SH,厦门银行,银行,福建,6.3,12.84,26.39,4142.37,0.0,7.63,67.86,2.57,0.22,9.75,0.63,20201027,90.9,3.44,-18.42,-14.21,57.0,54.63,45118,5.95,6.2,5.95,6.16,5.99,0.17,2.8381,521920.36,318885.287,601187,厦门银行,银行,20201027
3687,20250514,601188.SH,龙江交通,路桥,黑龙江,19.02,13.16,13.16,54.51,22.93,8.33,11.53,0.88,0.05,3.54,1.03,20100319,18.84,1.43,-6.47,34.7,59.25,59.68,46015,3.6,3.64,3.57,3.64,3.6,0.04,1.1111,353312.94,127539.647,601188,龙江交通,路桥,20100319
3688,20250514,601198.SH,东兴证券,证券,北京,23.08,32.32,32.32,1031.84,0.0,1.18,137.62,4.26,0.12,8.84,1.23,20150226,53.34,1.65,-27.83,5.37,35.87,26.61,117642,10.49,10.97,10.45,10.85,10.51,0.34,3.235,726335.28,781229.441,601198,东兴证券,证券,20150226
